Year,Player,Pos,Age,Tm
2002,Leon Smith,C,21,ATL
2002,Steve Smith,SG,32,SAS
2002,Eric Snow,PG,28,PHI
2002,Will Solomon,SG,23,MEM
2002,Felton Spencer,C,34,NYK
2002,Latrell Sprewell,SF,31,NYK
2002,Jerry Stackhouse,SF,27,DET
2002,John Starks,SG,36,UTA
2002,Vladimir Stepania,C,25,MIA
2002,DeShawn Stevenson,SG,20,UTA
2002,Michael Stewart,C,26,TOR
2002,Bryant Stith,SG,31,CLE
2002,John Stockton*,PG,39,UTA
2002,Peja Stojakovic,SF,24,SAC
2002,Damon Stoudamire,PG,28,POR
2002,Erick Strickland,PG,28,BOS
2002,Mark Strickland,SF,31,ATL
2002,Rod Strickland,PG,35,MIA
2002,Bruno Sundov,C,21,IND
2002,Bob Sura,PG,28,GSW
2002,Stromile Swift,PF,22,MEM
2002,Wally Szczerbiak,SF,24,MIN
2002,Jason Terry,SG,24,ATL
2002,Etan Thomas,C,23,WAS
2002,Kenny Thomas,PF,24,HOU
2002,Kurt Thomas,C,29,NYK
2002,Tim Thomas,SF,24,MIL
2002,Jamaal Tinsley,PG,23,IND
2002,Oscar Torres,SG,25,HOU
2002,Robert Traylor,PF,24,CHH
2002,Gary Trent,PF,27,MIN
2002,Jeff Trepagnier,SG,22,CLE
2002,Jake Tsakalidis,C,22,PHO
2002,Hedo Turkoglu,SF,22,SAC
2002,Nick Van,PG-SG,30,TOT
2002,Nick Van,PG,30,DEN
2002,Nick Van,SG,30,DAL
2002,Keith Van,SF,26,NJN
2002,Ratko Varda,C,22,DET
2002,Jacque Vaughn,PG,26,ATL
2002,Jake Voskuhl,C,24,PHO
2002,Antoine Walker,PF,25,BOS
2002,Samaki Walker,PF,25,LAL
2002,Ben Wallace,C,27,DET
2002,Gerald Wallace,SF,19,SAC
2002,John Wallace,SF,27,PHO
2002,Rasheed Wallace,PF,27,POR
2002,Charlie Ward,PG,31,NYK
2002,Earl Watson,PG,22,SEA
2002,Clarence Weatherspoon,PF,31,NYK
2002,Chris Webber,PF,28,SAC
2002,Bonzi Wells,SG,25,POR
2002,David Wesley,SG,31,CHH
2002,Jahidi White,C,25,WAS
2002,Rodney White,SF,21,DET
2002,Chris Whitney,PG,30,WAS
2002,Aaron Williams,PF,30,NJN
2002,Alvin Williams,PG,27,TOR
2002,Eric Williams,SF,29,BOS
2002,Jason Williams,PG,26,MEM
2002,Jerome Williams,PF,28,TOR
2002,Monty Williams,SF,30,ORL
2002,Scott Williams,PF,33,DEN
2002,Shammond Williams,SG,26,SEA
2002,Walt Williams,SF,31,HOU
2002,Corliss Williamson,SF,28,DET
2002,Kevin Willis,PF,39,HOU
2002,Loren Woods,C,23,MIN
2002,Metta World,SF,22,TOT
2002,Metta World,SF,22,CHI
2002,Metta World,SF,22,IND
2002,Lorenzen Wright,C,26,MEM
2002,Wang Zhizhi,C,24,DAL
,,,,
2003,Tariq Abdul-Wahad,SG,28,DAL
2003,Shareef Abdur-Rahim,PF,26,ATL
2003,Courtney Alexander,PG,25,NOH
2003,Malik Allen,PF,24,MIA
2003,Ray Allen,SG,27,TOT
2003,Ray Allen,SG,27,MIL
2003,Ray Allen,SG,27,SEA
2003,Rafer Alston,PG,26,TOR
2003,John Amaechi,C,32,UTA
2003,Chris Andersen,C,24,DEN
2003,Derek Anderson,PG,28,POR
2003,Kenny Anderson,PG,32,TOT
2003,Kenny Anderson,PG,32,SEA
2003,Kenny Anderson,PG,32,NOH
2003,Shandon Anderson,SF,29,NYK
2003,Robert Archibald,PF,22,MEM
2003,Gilbert Arenas,PG,21,GSW
2003,Brandon Armstrong,SG,22,NJN
2003,Darrell Armstrong,PG,34,ORL
2003,Carlos Arroyo,PG,23,UTA
2003,Chucky Atkins,PG,28,DET
2003,Stacey Augmon,SG,34,NOH
2003,Dalibor Bagaric,C,22,CHI
2003,Vin Baker,C,31,BOS
2003,Brent Barry,SG,31,SEA
2003,Jon Barry,SG,33,DET
2003,Maceo Baston,PF,27,TOR
2003,Mengke Bateer,C,27,SAS
2003,Mike Batiste,PF,25,MEM
2003,Tony Battie,C,26,BOS
2003,Shane Battier,SF,24,MEM
2003,Lonny Baxter,C,24,CHI
2003,Raja Bell,SG,26,DAL
2003,Jonathan Bender,SF,22,IND
2003,Corey Benjamin,SG,24,ATL
2003,Travis Best,PG,30,MIA
2003,Mike Bibby,PG,24,SAC
2003,Chauncey Billups,PG,26,DET
2003,Corie Blount,C,34,CHI
2003,Mark Blount,C,27,TOT
2003,Mark Blount,C,27,DEN
2003,Mark Blount,C,27,BOS
2003,Calvin Booth,C,26,SEA
2003,Carlos Boozer,PF,21,CLE
2003,Ruben Boumtje-Boumtje,C,24,POR
2003,Bruce Bowen,SF,31,SAS
2003,Ryan Bowen,SG,27,DEN
2003,Earl Boykins,PG,26,GSW
2003,Michael Bradley,PF,23,TOR
2003,Shawn Bradley,C,30,DAL
2003,Elton Brand,PF,23,LAC
2003,J.R. Bremer,PG,22,BOS
2003,Jamison Brewer,PG,22,IND
2003,Primoz Brezec,C,23,IND
2003,Damone Brown,PF,23,TOR
2003,Devin Brown,SG,24,TOT
2003,Devin Brown,SG,24,SAS
2003,Devin Brown,SG,24,DEN
2003,Kedrick Brown,SF,21,BOS
2003,Kwame Brown,C,20,WAS
2003,P.J. Brown,PF,33,NOH
2003,Randy Brown,PG,34,PHO
2003,Tierre Brown,PG,23,CLE
2003,Rick Brunson,PG,30,CHI
2003,Kobe Bryant,SG,24,LAL
2003,Mark Bryant,PF,37,TOT
2003,Mark Bryant,PF,37,PHI
2003,Mark Bryant,PF,37,DEN
2003,Mark Bryant,PF,37,BOS
2003,Greg Buckner,SG,26,PHI
2003,Pat Burke,C,29,ORL
2003,Caron Butler,SF,22,MIA
2003,Rasual Butler,SG,23,MIA
2003,Jason Caffey,PF,29,MIL
2003,Marcus Camby,C,28,DEN
2003,Elden Campbell,C,34,TOT
2003,Elden Campbell,C,34,NOH
2003,Elden Campbell,C,34,SEA
2003,Brian Cardinal,PF,25,WAS
2003,Anthony Carter,PG,27,MIA
2003,Vince Carter,SG,26,TOR
2003,Sam Cassell,PG,33,MIL
2003,Kelvin Cato,C,28,HOU
2003,Tyson Chandler,C,20,CHI
2003,Calbert Cheaney,SG,31,UTA
2003,Chris Childs,PG,35,NJN
2003,Doug Christie,SG,32,SAC
2003,Keon Clark,C,27,SAC
2003,Speedy Claxton,PG,24,SAS
2003,Mateen Cleaves,PG,25,SAC
2003,Derrick Coleman,C,35,PHI
2003,Bimbo Coles,PG,34,TOT
2003,Bimbo Coles,PG,34,CLE
2003,Bimbo Coles,PG,34,BOS
2003,Jason Collier,C,25,HOU
2003,Jarron Collins,C,24,UTA
2003,Jason Collins,C,24,NJN
2003,Chris Crawford,PF,27,ATL
2003,Jamal Crawford,PG,22,CHI
2003,Austin Croshere,PF,27,IND
2003,John Crotty,PG,33,DEN
2003,Eddy Curry,C,20,CHI
2003,Michael Curry,SF,34,DET
2003,Erick Dampier,C,27,GSW
2003,Antonio Daniels,SG,27,POR
2003,Antonio Davis,C,34,TOR
2003,Baron Davis,PG,23,NOH
2003,Dale Davis,C,33,POR
2003,Emanual Davis,SG,34,ATL
2003,Hubert Davis,SG,32,DET
2003,Ricky Davis,SG,23,CLE
2003,Andrew DeClercq,C,29,ORL
2003,Tony Delk,PG,29,BOS
2003,Dan Dickau,PG,24,ATL
2003,Michael Dickerson,SG,27,MEM
2003,DeSagana Diop,PF,21,CLE
2003,Vlade Divac,C,34,SAC
2003,Juan Dixon,PG,24,WAS
2003,Michael Doleac,C,25,NYK
2003,Keyon Dooling,SG,22,LAC
2003,Bryce Drew,PG,28,NOH
2003,Predrag Drobnjak,C,27,SEA
2003,Chris Dudley,C,37,POR
2003,Tim Duncan,PF,26,SAS
2003,Mike Dunleavy,SF,22,GSW
2003,Howard Eisley,PG,30,NYK
2003,LaPhonso Ellis,PF,32,MIA
2003,Melvin Ely,C,24,LAC
2003,Evan Eschmeyer,C,27,DAL
2003,Reggie Evans,PF,22,SEA
2003,Danny Ferry,SF,36,SAS
2003,Michael Finley,SF,29,DAL
2003,Derek Fisher,PG,28,LAL
2003,Marcus Fizer,PF,24,CHI
2003,Alton Ford,PF,21,PHO
2003,Joseph Forte,SG,21,SEA
2003,Danny Fortson,PF,26,GSW
2003,Greg Foster,C,34,TOR
2003,Jeff Foster,C,26,IND
2003,Tremaine Fowlkes,SF,26,LAC
2003,Rick Fox,SF,33,LAL
2003,Adonal Foyle,C,27,GSW
2003,Steve Francis,PG,25,HOU
2003,Lawrence Funderburke,PF,32,SAC
2003,Dan Gadzuric,C,24,MIL
2003,Kevin Garnett,PF,26,MIN
2003,Pat Garrity,PF,26,ORL
2003,Pau Gasol,PF,22,MEM
2003,Devean George,SF,25,LAL
2003,Kendall Gill,SG,34,MIN
2003,Manu Ginobili,SG,25,SAS
2003,Gordan Giricek,SG-SF,25,TOT
2003,Gordan Giricek,SG,25,MEM
2003,Gordan Giricek,SF,25,ORL
2003,Dion Glover,SG,24,ATL
2003,Anthony Goldwire,PG,31,TOT
2003,Anthony Goldwire,PG,31,SAS
2003,Anthony Goldwire,PG,31,WAS
2003,Drew Gooden,SF-PF,21,TOT
2003,Drew Gooden,SF,21,MEM
2003,Drew Gooden,PF,21,ORL
2003,Brian Grant,C,30,MIA
2003,Horace Grant,PF,37,ORL
2003,Adrian Griffin,SG,28,DAL
2003,Eddie Griffin,PF,20,HOU
2003,Tom Gugliotta,PF,33,PHO
2003,A.J. Guyton,PG,24,GSW
2003,Marcus Haislip,PF,22,MIL
2003,Darvin Ham,SG,29,ATL
2003,Richard Hamilton,SG,24,DET
2003,Zendon Hamilton,C,27,TOR
2003,Anfernee Hardaway,SG,31,PHO
2003,Tim Hardaway,PG,36,IND
2003,Matt Harpring,SF,26,UTA
2003,Adam Harrington,SG,22,TOT
2003,Adam Harrington,SG,22,DAL
2003,Adam Harrington,SG,22,DEN
2003,Al Harrington,SF,22,IND
2003,Junior Harrington,PG,22,DEN
2003,Othella Harrington,PF,29,NYK
2003,Lucious Harris,SG,32,NJN
2003,Antonio Harvey,PF,32,ATL
2003,Donnell Harvey,SF,22,DEN
2003,Trenton Hassell,SG,23,CHI
2003,Kirk Haston,SF,23,NOH
2003,Juaquin Hawkins,SG,29,HOU
2003,Brendan Haywood,C,23,WAS
2003,Alan Henderson,C,30,ATL
2003,Nene Hilario,C,20,DEN
2003,Grant Hill,SF,30,ORL
2003,Tyrone Hill,PF,34,TOT
2003,Tyrone Hill,PF,34,CLE
2003,Tyrone Hill,PF,34,PHI
2003,Fred Hoiberg,SG,30,CHI
2003,Robert Horry,PF,32,LAL
2003,Eddie House,SG,24,MIA
2003,Allan Houston,SG,31,NYK
2003,Juwan Howard,PF,29,DEN
2003,Troy Hudson,PG,26,MIN
2003,Nate Huffman,C,27,TOR
2003,Larry Hughes,PG,24,WAS
2003,Ryan Humphrey,PF,23,TOT
2003,Ryan Humphrey,PF,23,ORL
2003,Ryan Humphrey,PF,23,MEM
2003,Lindsey Hunter,PG,32,TOR
2003,Steven Hunter,C,21,ORL
2003,Zydrunas Ilgauskas,C,27,CLE
2003,Allen Iverson*,SG,27,PHI
2003,Bobby Jackson,PG,29,SAC
2003,Jermaine Jackson,SG,26,TOT
2003,Jermaine Jackson,SG,26,TOR
2003,Jermaine Jackson,SG,26,ATL
2003,Jim Jackson,SF,32,SAC
2003,Marc Jackson,C,28,MIN
2003,Mark Jackson,PG,37,UTA
2003,Stephen Jackson,SG,24,SAS
2003,Casey Jacobsen,SF,21,PHO
2003,Jerome James,C,27,SEA
2003,Mike James,PG,27,MIA
2003,Antawn Jamison,SF,26,GSW
2003,Marko Jaric,SF,24,LAC
2003,Chris Jefferies,SF,22,TOR
2003,Richard Jefferson,SF,22,NJN
2003,Jared Jeffries,SF,21,WAS
2003,Anthony Johnson,PG,28,NJN
2003,Avery Johnson,PG,37,DAL
2003,Ervin Johnson,C,35,MIL
2003,Joe Johnson,SG,21,PHO
2003,Ken Johnson,C,24,MIA
2003,Damon Jones,PG,26,SAC
2003,Eddie Jones,SG,31,MIA
2003,Fred Jones,SG,23,IND
2003,Jumaine Jones,SF,23,CLE
2003,Popeye Jones,PF,32,DAL
2003,Michael Jordan*,SF,39,WAS
2003,Shawn Kemp,C,33,ORL
2003,Steve Kerr,PG,37,SAS
2003,Jason Kidd,PG,29,NJN
2003,Andrei Kirilenko,SF,21,UTA
2003,Kerry Kittles,SG,28,NJN
2003,Brevin Knight,PG,27,MEM
2003,Travis Knight,C,28,NYK
2003,Toni Kukoc,PF,34,MIL
2003,Christian Laettner,PF,33,WAS
2003,Raef LaFrentz,C,26,DAL
2003,Sean Lampley,SF,23,MIA
2003,Dan Langhi,SF,25,PHO
2003,Voshon Lenard,SG,29,TOR
2003,Rashard Lewis,SF,23,SEA
2003,Randy Livingston,PG,27,NOH
2003,Art Long,SF,30,TOT
2003,Art Long,SF,30,PHI
2003,Art Long,SF,30,TOR
2003,Grant Long,PF,36,BOS
2003,Tyronn Lue,PG,25,WAS
2003,George Lynch,SG,32,NOH
2003,Todd MacCulloch,C,27,PHI
2003,Tito Maddox,SG,21,HOU
2003,Mark Madsen,PF,27,LAL
2003,Corey Maggette,SG,23,LAC
2003,Jamaal Magloire,C,24,NOH
2003,Karl Malone*,PF,39,UTA
2003,Matt Maloney,PG,31,ATL
2003,Danny Manning,PF,36,DET
2003,Stephon Marbury,PG,25,PHO
2003,Shawn Marion,SF,24,PHO
2003,Sean Marks,PF,27,MIA
2003,Donny Marshall,SF,30,NJN
2003,Donyell Marshall,PF,29,CHI
2003,Kenyon Martin,PF,25,NJN
2003,Jamal Mashburn,SF,30,NOH
2003,Anthony Mason,C,36,MIL
2003,Desmond Mason,SF,25,TOT
2003,Desmond Mason,SF,25,SEA
2003,Desmond Mason,SF,25,MIL
2003,Roger Mason,SF,22,CHI
2003,Tony Massenburg,C,35,UTA
2003,Walter McCarty,SF,28,BOS
2003,Amal McCaskill,C,29,ATL
2003,Jelani McCoy,C,25,TOR
2003,Tracy McGrady,SG,23,ORL
2003,Jeff McInnis,PG,28,POR
2003,Aaron McKie,SF,30,PHI
2003,Stanislav Medvedenko,PF,23,LAL
2003,Ron Mercer,SG,26,IND
2003,Chris Mihm,C,23,CLE
2003,Darius Miles,SF,21,CLE
2003,Andre Miller,PG,26,LAC
2003,Brad Miller,C,26,IND
2003,Mike Miller,SF,22,TOT
2003,Mike Miller,SF,22,ORL
2003,Mike Miller,SF,22,MEM
2003,Reggie Miller*,SG,37,IND
2003,Chris Mills,PF,33,GSW
2003,Yao Ming*,C,22,HOU
2003,Cuttino Mobley,SG,27,HOU
2003,Nazr Mohammed,C,25,ATL
2003,Jerome Moiso,C,24,NOH
2003,Mikki Moore,C,27,TOT
2003,Mikki Moore,C,27,BOS
2003,Mikki Moore,C,27,ATL
2003,Terence Morris,SF,24,HOU
2003,Troy Murphy,PF,22,GSW
2003,Ronald Murray,SG,23,TOT
2003,Ronald Murray,SG,23,MIL
2003,Ronald Murray,SG,23,SEA
2003,Tracy Murray,SF,31,LAL
2003,Dikembe Mutombo*,C,36,NJN
2003,Mamadou N'Diaye,C,27,TOR
2003,Bostjan Nachbar,SF,22,HOU
2003,Lee Nailon,SF,27,NYK
2003,Eduardo Najera,SF,26,DAL
2003,Steve Nash,PG,28,DAL
2003,Rasho Nesterovic,C,26,MIN
2003,Ira Newble,SF,28,ATL
2003,Moochie Norris,PG,29,HOU
2003,Dirk Nowitzki,PF,24,DAL
2003,Jermaine O'Neal,PF,24,IND
2003,Shaquille O'Neal*,C,30,LAL
2003,Charles Oakley,C,39,WAS
2003,Lamar Odom,SF,23,LAC
2003,Mehmet Okur,PF,23,DET
2003,Dean Oliver,PG,24,GSW
2003,Kevin Ollie,PG,30,TOT
2003,Kevin Ollie,PG,30,MIL
2003,Kevin Ollie,PG,30,SEA
2003,Michael Olowokandi,C,27,LAC
2003,Greg Ostertag,C,29,UTA
2003,Bo Outlaw,C,31,PHO
2003,Chris Owens,SF,23,MEM
2003,Olumide Oyedeji,C,21,ORL
2003,Robert Pack,PG,33,NOH
2003,Scott Padgett,PF,26,UTA
2003,Milt Palacio,PG,24,CLE
2003,Jannero Pargo,PG,23,LAL
2003,Smush Parker,PG,21,CLE
2003,Tony Parker,PG,20,SAS
2003,Cherokee Parks,PF,30,LAC
2003,Ruben Patterson,SF,27,POR
2003,Gary Payton*,PG,34,TOT
2003,Gary Payton*,PG,34,SEA
2003,Gary Payton*,PG,34,MIL
2003,Anthony Peeler,SG,33,MIN
2003,Wesley Person,SG,31,MEM
2003,Morris Peterson,SF,25,TOR
2003,Eric Piatkowski,SG,32,LAC
2003,Paul Pierce,SG,25,BOS
2003,Scottie Pippen*,SF,37,POR
2003,Scot Pollard,C,27,SAC
2003,James Posey,SF,26,TOT
2003,James Posey,SF,26,DEN
2003,James Posey,SF,26,HOU
2003,Lavor Postell,SG,24,NYK
2003,Vitaly Potapenko,C,27,SEA
2003,Tayshaun Prince,SF,22,DET
2003,Joel Przybilla,C,23,MIL
2003,Vladimir Radmanovic,PF,22,SEA
2003,Igor Rakocevic,PG,24,MIN
2003,Zach Randolph,PF,21,POR
2003,Theo Ratliff,C,29,ATL
2003,Zeljko Rebraca,C,30,DET
2003,Michael Redd,SG,23,MIL
2003,Don Reid,PF,29,DET
2003,Efthimi Rentzias,C,27,PHI
2003,Glen Rice,SF,35,HOU
2003,Jason Richardson,SG,22,GSW
2003,Quentin Richardson,SG,22,LAC
2003,Antoine Rigaudeau,SG,31,DAL
2003,Clifford Robinson,PF,36,DET
2003,David Robinson*,C,37,SAS
2003,Eddie Robinson,SF,26,CHI
2003,Glenn Robinson,SF,30,ATL
2003,Rodney Rogers,PF,31,NJN
2003,Sean Rooks,C,33,LAC
2003,Jalen Rose,SF,30,CHI
2003,Malik Rose,PF,28,SAS
2003,Guy Rucker,PF,25,GSW
2003,Kareem Rush,PG,22,LAL
2003,Bryon Russell,SF,32,WAS
2003,Arvydas Sabonis*,C,38,POR
2003,John Salmons,PG,23,PHI
2003,Soumaila Samake,C,24,LAL
2003,Jamal Sampson,PF,19,MIL
2003,Pepe Sanchez,PG,25,DET
2003,Jeryl Sasser,SG,23,ORL
2003,Kenny Satterfield,PG,21,TOT
2003,Kenny Satterfield,PG,21,DEN
2003,Kenny Satterfield,PG,21,PHI
2003,Predrag Savovic,SG,26,DEN
2003,Brian Scalabrine,PF,24,NJN
2003,Ansu Sesay,SF,26,SEA
2003,Brian Shaw,PG,36,LAL
2003,Paul Shirley,PF,25,ATL
2003,Bobby Simmons,SG,22,WAS
2003,Brian Skinner,PF,26,PHI
2003,Reggie Slater,PF,32,MIN
2003,Tamar Slay,SG,22,NJN
2003,Charles Smith,SG,27,POR
2003,Joe Smith,SF,27,MIN
2003,Steve Smith,SG,33,SAS
2003,Eric Snow,PG,29,PHI
2003,Latrell Sprewell,SF,32,NYK
2003,Jerry Stackhouse,SG,28,WAS
2003,Vladimir Stepania,C,26,MIA
2003,DeShawn Stevenson,SG,21,UTA
2003,Michael Stewart,PF,27,CLE
2003,John Stockton*,PG,40,UTA
2003,Peja Stojakovic,SF,25,SAC
2003,Damon Stoudamire,PG,29,POR
2003,Amar'e Stoudemire,PF,20,PHO
2003,Erick Strickland,SG,29,IND
2003,Mark Strickland,SF,32,DAL
2003,Rod Strickland,PG,36,MIN
2003,Bruno Sundov,C,22,BOS
2003,Bob Sura,SG,29,GSW
2003,Stromile Swift,PF,23,MEM
2003,Wally Szczerbiak,SF,25,MIN
2003,Maurice Taylor,PF,26,HOU
2003,Jason Terry,PG,25,ATL
2003,Etan Thomas,PF,24,WAS
2003,Kenny Thomas,PF,25,TOT
2003,Kenny Thomas,PF,25,HOU
2003,Kenny Thomas,PF,25,PHI
2003,Kurt Thomas,C,30,NYK
2003,Tim Thomas,SF,25,MIL
2003,Jamaal Tinsley,PG,24,IND
2003,Oscar Torres,SG,26,GSW
2003,Robert Traylor,C,25,NOH
2003,Gary Trent,SF,28,MIN
2003,Jeff Trepagnier,SG,23,DEN
2003,Cezary Trybanski,C,23,MEM
2003,Jake Tsakalidis,C,23,PHO
2003,Nikoloz Tskitishvili,SF,19,DEN
2003,Hedo Turkoglu,SF,23,SAC
2003,Nick Van,SG,31,DAL
2003,Keith Van,PF,27,PHI
2003,Jacque Vaughn,PG,27,ORL
2003,Jake Voskuhl,C,25,PHO
2003,Dajuan Wagner,SG,19,CLE
2003,Antoine Walker,PF,26,BOS
2003,Samaki Walker,C,26,LAL
2003,Ben Wallace,C,28,DET
2003,Gerald Wallace,SF,20,SAC
2003,Rasheed Wallace,PF,28,POR
2003,Charlie Ward,PG,32,NYK
2003,Earl Watson,PG,23,MEM
2003,Clarence Weatherspoon,PF,32,NYK
2003,Chris Webber,PF,29,SAC
2003,Bonzi Wells,SG,26,POR
2003,Jiri Welsch,SF,23,GSW
2003,David Wesley,SG,32,NOH
2003,Jahidi White,C,26,WAS
2003,Rodney White,SG,22,DEN
2003,Chris Whitney,PG,31,TOT
2003,Chris Whitney,PG,31,DEN
2003,Chris Whitney,PG,31,ORL
2003,Chris Wilcox,PF,20,LAC
2003,Mike Wilks,PG-SG,23,TOT
2003,Mike Wilks,SG,23,ATL
2003,Mike Wilks,PG,23,MIN
2003,Aaron Williams,C,31,NJN
2003,Alvin Williams,PG,28,TOR
2003,Brandon Williams,SF,27,ATL
2003,Eric Williams,SF,30,BOS
2003,Frank Williams,PG,22,NYK
2003,Jason Williams,PG,27,MEM
2003,Jay Williams,PG,21,CHI
2003,Jerome Williams,PF,29,TOR
2003,Monty Williams,SF,31,PHI
2003,Scott Williams,C,34,PHO
2003,Shammond Williams,PG,27,TOT
2003,Shammond Williams,PG,27,BOS
2003,Shammond Williams,PG,27,DEN
2003,Walt Williams,SF,32,DAL
2003,Corliss Williamson,SF,29,DET
2003,Kevin Willis,C,40,SAS
2003,Ruben Wolkowyski,PF,29,BOS
2003,Loren Woods,C,24,MIN
2003,Qyntel Woods,PF,21,POR
2003,Metta World,SF,23,IND
2003,Lorenzen Wright,C,27,MEM
2003,Vincent Yarbrough,SG,21,DEN
2003,Wang Zhizhi,C,25,LAC
,,,,
2004,Shareef Abdur-Rahim,PF,27,TOT
2004,Shareef Abdur-Rahim,PF,27,ATL
2004,Shareef Abdur-Rahim,PF,27,POR
2004,Malik Allen,PF,25,MIA
2004,Ray Allen,SG,28,SEA
2004,Rafer Alston,PG,27,MIA
2004,Chris Andersen,PF,25,DEN
2004,Derek Anderson,SG,29,POR
2004,Kenny Anderson,PG,33,IND
2004,Shandon Anderson,SG,30,NYK
2004,Carmelo Anthony,SF,19,DEN
2004,Robert Archibald,C-PF,23,TOT
2004,Robert Archibald,PF,23,PHO
2004,Robert Archibald,PF,23,ORL
2004,Robert Archibald,C,23,TOR
2004,Gilbert Arenas,PG,22,WAS
2004,Brandon Armstrong,SG,23,NJN
2004,Darrell Armstrong,PG,35,NOH
2004,Carlos Arroyo,PG,24,UTA
2004,Chucky Atkins,PG,29,TOT
2004,Chucky Atkins,PG,29,DET
2004,Chucky Atkins,PG,29,BOS
2004,Stacey Augmon,SF,35,NOH
2004,Vin Baker,PF,32,TOT
2004,Vin Baker,PF,32,BOS
2004,Vin Baker,PF,32,NYK
2004,Marcus Banks,PG,22,BOS
2004,Leandro Barbosa,PG,21,PHO
2004,Matt Barnes,SF,23,LAC
2004,Dana Barros,SG,36,BOS
2004,Brent Barry,SG,32,SEA
2004,Jon Barry,SG,34,DEN
2004,Mengke Bateer,C,28,TOR
2004,Tony Battie,C,27,TOT
2004,Tony Battie,C,27,BOS
2004,Tony Battie,C,27,CLE
2004,Shane Battier,SF,25,MEM
2004,Lonny Baxter,C-PF,25,TOT
2004,Lonny Baxter,PF,25,CHI
2004,Lonny Baxter,C,25,TOR
2004,Lonny Baxter,PF,25,WAS
2004,Jerome Beasley,PF,23,MIA
2004,Raja Bell,SG,27,UTA
2004,Troy Bell,PG,23,MEM
2004,Jonathan Bender,SF,23,IND
2004,Travis Best,PG,31,DAL
2004,Mike Bibby,PG,25,SAC
2004,Chauncey Billups,PG,27,DET
2004,Steve Blake,PG,23,WAS
2004,Corie Blount,PF-C,35,TOT
2004,Corie Blount,PF,35,CHI
2004,Corie Blount,C,35,TOR
2004,Mark Blount,C,28,BOS
2004,Keith Bogans,SF,23,ORL
2004,Calvin Booth,C,27,SEA
2004,Carlos Boozer,PF,22,CLE
2004,Curtis Borchardt,C,23,UTA
2004,Chris Bosh,C,19,TOR
2004,Ruben Boumtje-Boumtje,C,25,POR
2004,Bruce Bowen,SF,32,SAS
2004,Ryan Bowen,PF,28,DEN
2004,Earl Boykins,SG,27,DEN
2004,Michael Bradley,C-PF,24,TOT
2004,Michael Bradley,PF,24,TOR
2004,Michael Bradley,C,24,ATL
2004,Shawn Bradley,C,31,DAL
2004,Torraye Braggs,PF,27,TOT
2004,Torraye Braggs,PF,27,HOU
2004,Torraye Braggs,PF,27,WAS
2004,Elton Brand,PF,24,LAC
2004,J.R. Bremer,PG,23,TOT
2004,J.R. Bremer,PG,23,CLE
2004,J.R. Bremer,PG,23,GSW
2004,Jamison Brewer,PG,23,IND
2004,Primoz Brezec,C,24,IND
2004,Damone Brown,PF,24,NJN
2004,Devin Brown,SG,25,SAS
2004,Kedrick Brown,SF,22,TOT
2004,Kedrick Brown,SF,22,BOS
2004,Kedrick Brown,SF,22,CLE
2004,Kwame Brown,PF,21,WAS
2004,P.J. Brown,PF,34,NOH
2004,Tierre Brown,PG,24,NOH
2004,Rick Brunson,PG,31,TOT
2004,Rick Brunson,PG,31,TOR
2004,Rick Brunson,PG,31,CHI
2004,Kobe Bryant,SG,25,LAL
2004,Greg Buckner,SG,27,PHI
2004,Rodney Buford,SF,26,SAC
2004,Caron Butler,SF,23,MIA
2004,Mitchell Butler,SG,33,WAS
2004,Rasual Butler,SF,24,MIA
2004,Zarko Cabarkapa,PF,22,PHO
2004,Marcus Camby,C,29,DEN
2004,Elden Campbell,C,35,DET
2004,Brian Cardinal,PF,26,GSW
2004,Matt Carroll,SG,23,TOT
2004,Matt Carroll,SG,23,POR
2004,Matt Carroll,SG,23,SAS
2004,Anthony Carter,PG,28,SAS
2004,Maurice Carter,SG,27,TOT
2004,Maurice Carter,SG,27,LAL
2004,Maurice Carter,SG,27,NOH
2004,Vince Carter,SG,27,TOR
2004,Sam Cassell,PG,34,MIN
2004,Kelvin Cato,PF,29,HOU
2004,Tyson Chandler,PF,21,CHI
2004,Calbert Cheaney,SF,32,GSW
2004,Doug Christie,SG,33,SAC
2004,Keon Clark,PF,28,UTA
2004,Speedy Claxton,PG,25,GSW
2004,Mateen Cleaves,PG,26,CLE
2004,Derrick Coleman,C,36,PHI
2004,Bimbo Coles,PG,35,MIA
2004,Jason Collier,C,26,ATL
2004,Jarron Collins,C,25,UTA
2004,Jason Collins,C,25,NJN
2004,Brian Cook,C,23,LAL
2004,Omar Cook,PG,22,POR
2004,Chris Crawford,PF,28,ATL
2004,Jamal Crawford,SG,23,CHI
2004,Austin Croshere,PF,28,IND
2004,Eddy Curry,PF,21,CHI
2004,Michael Curry,SF,35,TOR
2004,Samuel Dalembert,C,22,PHI
2004,Erick Dampier,C,28,GSW
2004,Antonio Daniels,PG,28,SEA
2004,Marquis Daniels,SG,23,DAL
2004,Antonio Davis,C,35,TOT
2004,Antonio Davis,C,35,TOR
2004,Antonio Davis,C,35,CHI
2004,Baron Davis,PG,24,NOH
2004,Dale Davis,C,34,POR
2004,Hubert Davis,SG,33,TOT
2004,Hubert Davis,SG,33,DET
2004,Hubert Davis,SG,33,NJN
2004,Josh Davis,PF,23,ATL
2004,Ricky Davis,SF-SG,24,TOT
